516;LA FERME DU DOLMEN - FERME PEDAGOGIQUE;"Ferme pédagogique animalière et botanique ouverte toute l'année. Une multitude d'activités pour toute la famille.
Visite de la ferme  : animaux, parc, jeux d'enfants...
Stages enfants ""Curiosité, éveil sensoriel et sensibilisation	au vivant""
""Les p'tits fermiers"" tous les mercredis, anniversaires, pique-niques, goûters à la ferme.
Ateliers nature en famille 
Balades avec nos Ânes et Poneys
Accueil des écoles et des Groupes
Nocturnes et évènements ponctuels
Vente d'animaux, de plantes, de produits paysagers et du terroirs
Cours Zen (yoga, méditation) et sportifs (aquagym, leçons de natation...)
Logements insolites 
Et bien d'autres !!
Nouveauté : les nocturnes tous les jeudis soir en juillet et août de 18h30 à 21h30  (5€ par personne, gratuit pour les moins de 2 ans) jeux pour enfants, snacking sur place ou prévoir un picnic, barbecue à disposition sur réservation à bienvenue@lafermedudolmen.fr";34210;Le Pouget;43.5860007, 3.50935025
517;ECOLE DE VOILE VALRAS-PLAGE;"Ouvert toute l'année, l'école de voile possède un accès à deux plans d'eau. L'Orb et la mer, permettant d'adapter la navigation aux conditions météorologiques, et garantissant une pratique en toute sécurité. 
Toute l'année:
Activité club le mercredi après midi pour les jeunes (6/17 ans).
Activités pour les adultes le samedi après midi. 
Saison estivale:
Stages de 5 demi journées pour enfants et adultes sur optimist, planche à voile, Funboat, catamaran.
 Possibilité de stages 3 jours.
 Nombreuses formules : stages découverte ou perfectionnement.
Voile libre, location planches à voile, catamarans, standup paddle, kayak.
Cours particuliers : Planches à voile, catamarans, standup paddle pour  groupes sur demande.
 Accueil scolaires, primaire et secondaire.";34324;Sérignan;43.263716, 3.312821
518;MER ADVENTURE;Pilotez un Jetski le long des plus belles plages de l'Hérault ! A 15 minutes de Palavas, Carnon, Montpellier et à 5 minutes de Sète, vous êtes accueillis par de véritables amoureux de sports nautiques ! Encadrés par des moniteurs diplômés, vous conduisez avec ou sans permis bateau la dernière génération de Jetski Yamaha. Nous adaptons nos programmes de navigation : randonnées, location, initiation, détente, vitesse, seul ou à deux... A partir de 16 ans pour piloter (autorisation parentale). Baptême à partir de 4 ans.;34108;Frontignan;43.4331328, 3.77680778
519;MJC MAUGUIO CARNON;"Association d'éducation populaire, ouverte à tous, la Maison des Jeunes et de la Culture de Mauguio Carnon facilite l'accès à la culture et aux loisirs depuis 40 ans. 

Elle organise des évènements pour favoriser la rencontre, l'ouverture aux autres, le partage et le plaisir d'être ensemble. Elle aide à l'élaboration de projets citoyens.

Sport, danse, musique, culture générale, arts ou artisanat... Il y en a pour tous les goûts à la MJC de Mauguio Carnon !";34154;Mauguio;43.6213742, 4.00488683
520;CYCLO CLUB DE VIAS;"Roulez avec le Cyclo Club à la découverte des villages typiques et des paysages du Languedoc ! 
Les randonnées ont lieu les mardis, mercredis, vendredis et dimanches. Départ à 8h ou 8h30 selon saison et programme.

Inscription obligatoire : 07 81 01 02 12";34332;Vias;43.31228, 3.42019
521;TENNIS CLUB FRONTIGNAN;"Un club dynamique et convivial pour pratiquer et apprendre 3 jeux de raquette différents, en loisir ou en compétition : le tennis, le padel et le beach tennis.
À deux pas du centre-ville, dans un cadre agréable, le club house vous ouvre ses portes toute l’année : 
Nous vous proposons des cours collectifs et individuels, des journées conviviales ainsi que des tournois et animations. 
Trois surfaces de jeu différentes sont disponibles : 2 résines, 2 bétons poreux, 2 terres battues synthétiques et un court de padel.
Tous les dimanches matins de juin à septembre, venez participer à nos tournois amicaux de beach tennis, ouverts aux adultes et aux enfants, sur la plage des Aresquiers. Ne loupez pas notre 5ème tournois international en juillet !";34108;Frontignan;43.449227, 3.75438451
522;ASSOCIATION SHUNYATA;"L'association Shunyata propose un enseignement et pratique du Qi Gong et du Yoga, ainsi que la transmission de techniques de mieux-être physique et psychique (relaxation, respiration, travail avec un psychologue psychothérapeute, conseils en diététique, massages relaxants et tonifiants)

Le Qi Gong (travail de l'énergie) est une branche de la médecine traditionnelle chinoise. Sa pratique régulière apporte souplesse, santé, calme et harmonie. Le Taï Chi Chuan style Wu se pratique après le Qi Gong. Il développe encore davantage la conscience du corps, la maîtrise de la respiration et la détente dans toutes les circonstances.

Une séance complète dure deux heures, bien qu'il soit tout à fait suffisant si on le souhaite de ne venir qu'une seule heure.";34154;Mauguio;43.5431823, 3.97589206
523;ASSOCIATION DEMAIN LA TERRE !;"Association dont l'objet est l'éducation à l'environnement vers un développement durable et la valorisation du patrimoine naturel et culturel. Grâce à notre expérience et une bonne connaissance du territoire, nous vous proposons :
- diverses sorties nature, du jeu de piste en famille aux randonnées pour groupes
- des visites de site de production électrique à partir d’énergies renouvelables : parc éolien du causse d’Aumelas,
centrale solaire de Saint-Pargoire, site hydroélectrique de la Meuse à gignac.
- des ateliers environnement pour tout public : fabrication de gîtes à insectes, de nichoirs, sensibilisation à la lutte
contre le moustique tigre…
Nous vous invitons à consulter notre programme d’animations sur www.demainlaterre.fr ou à nous contacter pour toute demande spécifique.";34114;Gignac;43.653293, 3.55111409
524;ANDROMEDE PLONGEE BIO;"Vous êtes novice et vous avez envie de découvrir la plongée sous-marine ? Commencez par un baptême ! Il est accessible dès 8 ans.
Votre enfant souhaite débuter la plongée ? Nous proposons des stages pour les enfants !
Vous avez déjà une première expérience et voulez passer votre premier niveau de plongée ? Ou acquérir de l’autonomie ? Nous vous proposons des formations allant du Niveau 1 au Niveau 4.
Nous vous proposons des plongées au large de Carnon & Palavas-les-Flots ainsi qu'à l'étang de Thau (en hors saison).
Chaque plongée sera prétexte à découvrir la faune et la flore du milieu. 
Le club est ouvert toute l'année et 7/7 en juillet et août.";34154;Mauguio;43.5436955, 3.97507667
525;VELO CAROUX HAUT-LANGUEDOC;"Quoi de plus agréable, de plus pratique et de plus écologique que le vélo pour découvrir les sentiers, les paysages et autres curiosités du Haut-Languedoc?
Notre équipe propose de vous conseiller, de vous louer le matériel adapté (vélo, casques, gants et protection), de vous encadrer pour que vos balades à vélo vous apportent tout le plaisir attendu...";34160;Mons;43.5668252, 2.96622925
526;CAMARGUE ET VOILE CATAMARAN LUCILE 2;"Le catamaran Lucile 2 propose des sorties en bateau au départ du quai d'Honneur à La Grande-Motte. Location de bateau pour vos évènements privés ou professionnels, sortie en mer toute l’année pour profiter d’un déjeuner sur le pont ou du magnifique coucher de soleil... 

L’équipe du catamaran vous accueille chaleureusement d’avril à novembre, pour fêter votre mariage, séminaire, enterrement de vie de jeune fille et autres évènements. Le catamaran Lucile 2 dispose de sièges confortables, d’un bar, d’un espace couvert et de sanitaires.

 Le bateau est totalement équipé pour accueillir vos évènements et pour vous faire vivre des sorties en mer inoubliables, en famille ou entre amis.";34344;La Grande-Motte;43.55799, 4.08522
527;KAYAK TRIBU VILLETELLE;Kayak Tribu vous propose la location de canoë, kayak et stand up paddle sur le Vidourle entre Lunel, la Roque de Saint-Sériès et Sommières. Parcours faciles de 4, 8 et 12 kms ou balades sur la grand plan d'eau de la Roque de Saint-Sériès. École de canoë, animations, jeux nautiques et découverte de l'environnement avec nos moniteurs diplômés d'État. Multi-activités pour les plus sportifs (canoë, paddle, VTT, via ferrata, tir à l'arc...). Chasses au trésor à faire en canoë pour petits et grands. Venez également découvrir le stand up paddle sur le Vidourle, une activité de pleine nature très facile, ludique, accessible à tous et excellent pour la forme. En mode découverte sur le grand plan d'eau ou en descente pour les sportifs.;34288;Saint-Sériès;43.7366544, 4.11931514
528;PILOTEC;"À 15 minutes de Montpellier, vous survolerez le littoral méditerranéen en ULM aux côtés de votre instructeur : Pierre Roman.

Vous décollerez de l’aérodrome de Candillargues pour vivre 20 minutes de liberté au-dessus d’un panorama unique : La Camargue, les Salins, Aigues-Mortes, le Grau du Roi, l’étang de l’Or. Découvrez la faune et la flore vue du ciel.

Si le cœur vous en dit, vous pourrez également effectuer un baptême sur mesure ou un vol d’initiation à la place du pilote, aux côtés de votre instructeur. 

Pour que votre baptême de vol se déroule en toute sécurité, l’ULM de l’école de pilotage Pilotec est équipé d’un parachute pyrotechnique de secours. Tous les vols se déroulent en conditions Météo adéquates. 

Prenez contact au 06 28 74 34 40 pour organiser votre vol.";34050;Candillargues;43.6138889, 4.0680556
529;ASSOCIATION MYCOLOGIQUE ET BOTANIQUE DE L'HERAULT ET DES HAUTS-CANTONS;"L'AMBHHC participe aux recherches avec le PNR du Haut-Languedoc et le Conservatoire National Botanique de Porquerolles. L'association organise tous les jeudis des découverte botaniques et mycologiques pour des groupes et aide à la mise en place d'expositions sur demande. ""Compétence dans la simplicité et convivialité"" sont les maîtres mots de l'AMBHHC. Journées Botaniques du Languedoc Roussillon du 28 avril au 1er mai et Journées Européennes des Cortinaires du 20 au 26 octobre à Bédarieux.
Contact : 06 89 94 26 12";34028;Bédarieux;43.6163459, 3.1587041
530;PECHE DU SUD, LOISIR ET CULTURE HALIEUTIQUE;S'appuyer sur un moniteur-guide de pêche professionnel est très judicieux pour débuter, s'améliorer, se perfectionner. Tout est basé sur des échanges sincères et francs apportés par des questions bienvenues et une réflexion commune se réunissant autour d'un partenariat de personnes qui ont la même passion pour la pêche et les poissons. Il peut vous conseiller sur les milieux aquatiques, cannes, leurres, moulinets, appâts...;34108;Frontignan;43.4352929, 3.77481266
531;SENTIERS CURIEUX;"Avec Yacir partez à la découverte de Sentiers curieux.
Sourire omniprésent et la passion contagieuse, c'est la garantie d'un moment de partage de connaissances et de découvertes des merveilles de la nature, tout ça dans la bonne humeur !";34273;Saint-Martin-de-l'Arçon;43.57432, 2.98407
532;AERODROME AEROCLUB BEDARIEUX LA TOUR;"Aviation de loisirs, baptêmes de l'air, vols d'initiation, école de pilotage avion ULM, initiation à l'aéronautique, découverte de la région par des balades aériennes. Survol du Caroux, viaduc de Millau.
En projet : Atelier de construction amateur aéronautique.";34028;La Tour-sur-Orb;43.6395815, 3.14464932
533;LE BROCHET VIDOURLAIS;Pour pêcher sur le Vidourle, une carte de pêche est obligatoire, cette carte vous confère la qualité de membre actif d'une association. La pêche sur le Vidourle est libre, il suffit de respecter les fermetures spécifiques et les tailles réglementaires des poissons. Toute les espèces y sont présentes : brochet, capre, blakc-bass, sandre. Tous les poissons blancs et les Aloses d'Avril à Juin.;34151;Marsillargues;43.666381, 4.1752833
534;SOPHROLOGIE;"La sophrologie développe la conscience de façon à harmoniser le corps et l'esprit, en chassant tensions et angoisses. Pour apprendre à dépasser les sensations négatives du corps en développant du positif dans son quotidien. Travail sur l'équilibre et la gestion du stress.

Inscriptions obligatoires à l'Office de Tourisme au moins 48h avant.";34023;Balaruc-les-Bains;43.4411716, 3.6783396
535;PROPRIETE SAINT MARTIN;"La Propriété St Martin près du Lac du salagou vous propose des de cours d'equitation dès l'age de deux ans, sur poney, cheval ou cheval Islandais, dont elle fait l'élévage. (16e/h)
Les balades sont également disponibles sur 3h autour du territoire, au tarif de 50e/pers.
La propriété propose également des stages de perfectionnement tout au long de l'année au tarif de 35e/3h.
Un jardin est aussi accessible pour vos panier de légumes, cetifié Agriculture Biologique.
La propriété possède la qualification Handisport.

Contact : 04 67 97 16 67.";34053;Carlencas-et-Levas;43.6337274, 3.22495368
